timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1540466205332,5,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,2,0,0
1540466205334,5,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,0,0,0
1540466205337,16,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,1,0,0
1540466205339,14,HTTP Request,200,,Load Test 1-99,text,true,,3567,273,2,2,1,0,0
1540466205353,6,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,1,0,1
1540466205353,9,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,1,0,0
1540466205362,24,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,0,0,0
1540466205359,28,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,2,0,0
1540466205386,7,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,1,0,0
1540466205393,4,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,0,0,0
1540466205387,10,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,2,0,0
1540466205397,4,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,1,0,0
1540466205401,4,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,1,0,0
1540466205397,10,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,1,0,0
1540466205405,10,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,0,0,0
1540466205407,10,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,2,0,0
1540466205416,3,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,0,0,0
1540466205419,5,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,1,0,0
1540466205417,9,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,3,0,0
1540466205426,5,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,2,2,0,0,0
1540466205425,7,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,1,0,0
1540466205432,6,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,2,2,1,0,0
1540466205438,8,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,2,0,0
1540466205431,15,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,5,0,0
1540466205438,10,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,3,0,1
1540466205446,19,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205446,19,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205448,18,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,2,0,0
1540466205466,6,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,0,0,0
1540466205465,9,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205465,9,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,2,0,0
1540466205472,9,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,2,0,0
1540466205474,8,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,3,0,0
1540466205474,10,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,2,0,0
1540466205481,4,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,0,0,0
1540466205482,6,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205485,3,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205488,4,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,0,0,0
1540466205484,13,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205489,9,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,2,0,0
1540466205492,7,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205497,4,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205498,8,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205499,8,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205502,6,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205508,5,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205506,8,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205507,12,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,3,0,0
1540466205513,7,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205519,5,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,1,0,0
1540466205520,6,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,3,0,0
1540466205514,14,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,5,0,0
1540466205527,3,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,0,0,0
1540466205524,7,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,2,0,0
1540466205528,5,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,2,0,0
1540466205530,8,HTTP Request,200,,Load Test 1-99,text,true,,3548,273,3,3,1,0,0
1540466205533,6,HTTP Request,200,,Load Test 1-98,text,true,,3548,273,3,3,1,0,0
1540466205531,9,HTTP Request,200,,Load Test 1-100,text,true,,3548,273,3,3,3,0,0
